CustomerId,CustomerName,Country,City,TotalSpend,PurchaseCount,FirstPurchaseDate,LastPurchaseDate,ValueTier,PrimaryGenre
640,Finn Zimmermann,Germany,Leipzig,87.91,10,2025-01-12 00:00:00,2025-12-21 00:00:00,Gold,Alternative & Punk
641,Emily Allen,USA,Jacksonville,34.27,5,2025-02-06 00:00:00,2025-05-21 00:00:00,Bronze,Metal
642,Sofia Turunen,Finland,Helsinki,107.16999999999999,11,2024-12-05 00:00:00,2025-11-22 00:00:00,Platinum,Soundtrack
643,Ashley Wright,USA,Seattle,70.13000000000001,14,2021-07-08 00:00:00,2022-08-12 00:00:00,Gold,Rock
644,Baptiste Garcia,France,Reims,20.86,3,2025-05-28 00:00:00,2025-12-22 00:00:00,Bronze,Rock
645,Rita Jesus,Portugal,Setúbal,23.839999999999996,3,2025-09-28 00:00:00,2025-12-24 00:00:00,Bronze,Rock
646,Ananya Singh,India,Ahmedabad,36.76,4,2025-08-28 00:00:00,2025-11-28 00:00:00,Bronze,Rock
647,Matthew Young,USA,Portland,58.68,8,2024-07-08 00:00:00,2025-05-16 00:00:00,Silver,Latin
648,Aadhya Srivastava,India,Bangalore,113.39999999999999,17,2020-12-04 00:00:00,2022-12-23 00:00:00,Platinum,Rock
649,Laura Sousa,Brazil,São Luís,56.860000000000014,8,2023-11-11 00:00:00,2024-06-12 00:00:00,Silver,Rock
650,Olivia Taylor,Canada,Brampton,177.86999999999998,32,2019-02-09 00:00:00,2022-10-28 00:00:00,Platinum,Metal
651,John Thomas,USA,San Antonio,100.68,16,2022-12-03 00:00:00,2024-05-22 00:00:00,Gold,Rock
652,Yuki Yamada,Japan,Yokohama,111.03999999999999,12,2024-09-25 00:00:00,2025-10-27 00:00:00,Platinum,Rock
653,Emilie Johnsen,Norway,Stavanger,94.64,13,2023-05-04 00:00:00,2024-05-28 00:00:00,Gold,Rock
654,Harry White,United Kingdom,Manchester,84.52,10,2023-09-18 00:00:00,2024-07-14 00:00:00,Gold,Sci Fi & Fantasy
655,Tim Peters,Netherlands,Almere,14.170000000000002,3,2022-09-13 00:00:00,2022-12-06 00:00:00,Bronze,Rock And Roll
656,Emma Petit,France,Reims,50.49,8,2019-08-04 00:00:00,2020-07-23 00:00:00,Silver,Latin
657,Bruno Santos,Brazil,Fortaleza,163.11999999999992,30,2020-12-10 00:00:00,2024-03-25 00:00:00,Platinum,Rock
658,John Hill,USA,Fort Worth,110.62,14,2023-03-28 00:00:00,2024-05-13 00:00:00,Platinum,Rock
659,Elizabeth Wilson,Canada,Laval,54.18,8,2024-01-13 00:00:00,2024-09-11 00:00:00,Silver,Latin
660,André Jesus,Portugal,Porto,117.17999999999999,14,2024-07-14 00:00:00,2025-12-05 00:00:00,Platinum,Rock
661,Jessica Harris,USA,San Antonio,90.99000000000001,12,2022-01-28 00:00:00,2023-02-20 00:00:00,Gold,Rock
662,Riko Yamada,Japan,Kyoto,100.22999999999999,18,2020-11-28 00:00:00,2022-03-17 00:00:00,Gold,Rock
663,Amanda Young,USA,San Diego,20.64,3,2024-04-28 00:00:00,2024-05-28 00:00:00,Bronze,Metal
664,Łukasz Lewandowski,Poland,Lublin,48.67999999999999,7,2025-03-25 00:00:00,2025-12-17 00:00:00,Silver,Rock
665,Eduardo Silva,Brazil,Brasília,95.65,11,2024-09-24 00:00:00,2025-11-11 00:00:00,Gold,Rock
666,Charlotte Taylor,Canada,Brampton,20.86,2,2025-10-17 00:00:00,2025-11-07 00:00:00,Bronze,Jazz
667,Davi Lopes,Brazil,Rio de Janeiro,105.22999999999999,14,2022-11-28 00:00:00,2024-01-28 00:00:00,Platinum,Rock
668,Jakob Karlsen,Norway,Kristiansand,61.0,12,2020-11-14 00:00:00,2022-02-21 00:00:00,Silver,Alternative & Punk
669,Aiden Clarke,Canada,Brampton,131.74,19,2023-10-10 00:00:00,2025-11-16 00:00:00,Platinum,Jazz
670,Louis Dubois,France,Angers,25.33,6,2025-06-16 00:00:00,2025-12-11 00:00:00,Bronze,Pop
671,Alexandre Moreau,France,Toulouse,53.64,6,2025-06-08 00:00:00,2025-12-28 00:00:00,Silver,Rock
672,Alejandro Ramírez,Colombia,Cúcuta,16.39,2,2025-12-07 00:00:00,2025-12-26 00:00:00,Bronze,Alternative & Punk
673,Susan Wilson,USA,Las Vegas,30.77,4,2024-02-24 00:00:00,2024-08-18 00:00:00,Bronze,Alternative & Punk
674,Patricia Green,USA,Phoenix,162.84,24,2023-02-19 00:00:00,2025-04-17 00:00:00,Platinum,Blues
675,Oliver Magnusson,Sweden,Örebro,45.559999999999995,12,2021-05-07 00:00:00,2022-07-16 00:00:00,Silver,Rock
676,Oliver Anderson,Australia,Adelaide,125.22,16,2024-04-18 00:00:00,2025-11-06 00:00:00,Platinum,Alternative & Punk
677,Mateo Martínez,Argentina,Tucumán,80.05,13,2021-05-25 00:00:00,2022-10-28 00:00:00,Gold,Rock
678,Amelia Leblanc,Canada,Laval,18.53,4,2022-01-05 00:00:00,2022-06-24 00:00:00,Bronze,Metal
679,Linda Wilson,USA,San Antonio,21.32,3,2022-11-18 00:00:00,2023-01-13 00:00:00,Bronze,Rock
680,Daniel Smith,United Kingdom,Bradford,75.77000000000001,9,2024-09-23 00:00:00,2025-07-07 00:00:00,Gold,Latin
681,Liam Moreau,France,Reims,50.14000000000001,9,2022-02-23 00:00:00,2022-09-28 00:00:00,Silver,Electronica/Dance
682,Aleksi Turunen,Finland,Tampere,59.410000000000004,9,2023-03-02 00:00:00,2023-09-26 00:00:00,Silver,Rock
683,Linda White,USA,Chicago,53.510000000000005,9,2021-11-09 00:00:00,2022-10-22 00:00:00,Silver,Reggae
684,Jack Walker,Australia,Brisbane,84.13,10,2024-11-18 00:00:00,2025-11-28 00:00:00,Gold,Rock
685,Maria Sousa,Brazil,Campinas,161.05999999999997,22,2022-05-01 00:00:00,2024-08-10 00:00:00,Platinum,Rock
686,Catarina Santos,Portugal,Setúbal,75.77,14,2020-08-16 00:00:00,2022-04-18 00:00:00,Gold,Rock
687,Stephanie Jackson,USA,Memphis,85.11999999999999,11,2023-09-04 00:00:00,2024-10-28 00:00:00,Gold,Latin
688,Isabella Díaz,Chile,Concepción,96.85,12,2021-12-28 00:00:00,2023-01-11 00:00:00,Gold,Latin
689,Chloe Simon,France,Marseille,132.37,19,2023-05-25 00:00:00,2024-10-15 00:00:00,Platinum,Rock
690,Joseph Thomas,USA,Baltimore,22.35,5,2025-08-27 00:00:00,2025-11-12 00:00:00,Bronze,Rock
691,Inès Lambert,Belgium,Leuven,60.6,5,2025-07-10 00:00:00,2025-12-13 00:00:00,Silver,Rock
692,Ethan Tremblay,Canada,London,110.21999999999998,13,2024-04-28 00:00:00,2025-11-28 00:00:00,Platinum,Alternative & Punk
693,Michal Novák,Czech Republic,Ústí nad Labem,240.80999999999997,38,2021-06-06 00:00:00,2025-02-11 00:00:00,Platinum,Rock
694,Jackson Cote,Canada,Markham,76.48,11,2023-05-19 00:00:00,2024-01-17 00:00:00,Gold,Rock
695,Joana Ferreira,Portugal,Almada,168.55,20,2023-08-06 00:00:00,2025-09-17 00:00:00,Platinum,Metal
696,Santiago Castillo,Colombia,Santa Marta,33.79,5,2022-05-14 00:00:00,2022-12-11 00:00:00,Bronze,Metal
697,Zuzanna Piotrowiak,Poland,Szczecin,63.94,8,2024-07-02 00:00:00,2025-07-20 00:00:00,Silver,Metal
698,Florencia Hernández,Chile,Antofagasta,155.97,21,2024-01-08 00:00:00,2025-12-28 00:00:00,Platinum,Rock
699,Manuela Carvalho,Brazil,Salvador,133.72,20,2022-06-13 00:00:00,2024-07-05 00:00:00,Platinum,Blues
700,Kathleen Adams,USA,Las Vegas,83.17,16,2020-02-22 00:00:00,2021-08-17 00:00:00,Gold,Rock
701,Antoine Morel,France,Toulon,52.839999999999996,8,2024-12-25 00:00:00,2025-10-20 00:00:00,Silver,R&B/Soul
702,Filip Mazur,Poland,Poznań,112.8,9,2024-08-14 00:00:00,2025-11-03 00:00:00,Platinum,TV Shows
703,Inês Pereira,Portugal,Porto,89.18,12,2024-04-28 00:00:00,2025-06-20 00:00:00,Gold,Rock
704,Liam Moreau,France,Rennes,174.53,24,2021-08-22 00:00:00,2024-10-06 00:00:00,Platinum,Latin
705,Mikael Turunen,Finland,Oulu,193.46,25,2023-02-19 00:00:00,2025-12-01 00:00:00,Platinum,Alternative & Punk
706,Freddie Lewis,United Kingdom,Sunderland,37.25,5,2025-10-09 00:00:00,2025-12-28 00:00:00,Bronze,Metal
707,Benjamin Alves,Brazil,Salvador,81.25999999999999,11,2024-12-09 00:00:00,2025-11-01 00:00:00,Gold,Latin
708,Sofia Pereira,Portugal,Coimbra,79.67,15,2021-05-24 00:00:00,2022-07-25 00:00:00,Gold,Alternative & Punk
709,Kevin Garcia,USA,Los Angeles,187.48999999999998,30,2021-05-28 00:00:00,2024-11-03 00:00:00,Platinum,Alternative & Punk
710,Michael Anderson,USA,Las Vegas,85.75999999999999,16,2021-02-02 00:00:00,2022-10-22 00:00:00,Gold,Heavy Metal
711,Daniel Quinn,Ireland,Navan,165.99000000000004,24,2022-01-03 00:00:00,2024-02-28 00:00:00,Platinum,Rock
712,Patricia Martin,USA,New York,33.82,4,2023-10-17 00:00:00,2024-01-08 00:00:00,Bronze,Rock
713,Lucas Anderson,Australia,Sunshine Coast,57.29,10,2024-05-05 00:00:00,2025-08-02 00:00:00,Silver,Alternative & Punk
714,Mason Lavoie,Canada,London,71.31,12,2019-08-28 00:00:00,2020-08-01 00:00:00,Gold,Rock
715,Gábor Nagy,Hungary,Pécs,81.15,11,2023-04-28 00:00:00,2024-02-28 00:00:00,Gold,Alternative & Punk
716,Nicolás Rojas,Chile,La Serena,93.27999999999999,12,2023-06-23 00:00:00,2025-01-11 00:00:00,Gold,Alternative & Punk
717,Matthew Wilson,USA,Denver,,0,,,Bronze,
718,Stefan Schulz,Germany,Bielefeld,16.39,2,2025-10-20 00:00:00,2025-11-11 00:00:00,Bronze,Rock
719,Chloe Lefebvre,France,Rennes,34.65,7,2019-10-18 00:00:00,2020-04-23 00:00:00,Bronze,Metal
720,Hannah Schwarz,Austria,Wels,15.850000000000001,4,2020-10-21 00:00:00,2021-02-01 00:00:00,Bronze,Rock
721,Jacob Williams,United Kingdom,Belfast,73.5,10,2024-09-27 00:00:00,2025-11-26 00:00:00,Gold,Rock
722,Mark Smith,USA,New York,152.63000000000002,22,2023-04-24 00:00:00,2025-10-09 00:00:00,Platinum,Alternative & Punk
723,Klara Eriksson,Sweden,Uppsala,82.95,9,2025-05-14 00:00:00,2025-12-11 00:00:00,Gold,Rock
724,Ethan Dubois,France,Strasbourg,77.55,9,2024-11-10 00:00:00,2025-08-15 00:00:00,Gold,Rock
725,Sara Schröder,Germany,Cologne,20.79,4,2021-06-17 00:00:00,2021-10-03 00:00:00,Bronze,Rock
726,Lena Müller,Germany,Berlin,10.9,3,2022-02-28 00:00:00,2022-06-11 00:00:00,Bronze,Latin
727,Jessica Torres,USA,Las Vegas,168.31,27,2019-05-07 00:00:00,2021-08-25 00:00:00,Platinum,Rock And Roll
728,Gabriel Carvalho,Brazil,Brasília,113.44,17,2022-06-19 00:00:00,2024-03-28 00:00:00,Platinum,Rock
729,Jack Lavoie,Canada,Montreal,17.88,2,2025-09-18 00:00:00,2025-11-20 00:00:00,Bronze,Easy Listening
730,Kathleen Hill,USA,Las Vegas,78.97,10,2024-12-01 00:00:00,2025-12-07 00:00:00,Gold,Reggae
731,Stephanie Jones,USA,Phoenix,59.0,7,2024-11-08 00:00:00,2025-07-12 00:00:00,Silver,Metal
732,Leo Thompson,Australia,Newcastle,56.80000000000001,10,2022-01-23 00:00:00,2023-01-28 00:00:00,Silver,Metal
733,Sharon Jackson,USA,Charlotte,41.42000000000001,6,2022-04-21 00:00:00,2022-10-11 00:00:00,Silver,Metal
734,Ana Almeida,Portugal,Setúbal,34.51,5,2023-07-17 00:00:00,2023-12-28 00:00:00,Bronze,Rock
735,Lisa Pichler,Austria,Villach,72.5,11,2024-10-28 00:00:00,2025-12-27 00:00:00,Gold,Metal
736,Tim Schröder,Germany,Stuttgart,25.1,3,2023-12-14 00:00:00,2024-02-12 00:00:00,Bronze,Rock
737,Lena Hofer,Austria,Villach,46.230000000000004,6,2023-07-10 00:00:00,2023-11-11 00:00:00,Silver,Alternative & Punk
738,Paul Jones,USA,Phoenix,69.39000000000001,10,2024-03-21 00:00:00,2025-04-18 00:00:00,Gold,Rock
739,Cynthia Wright,USA,Phoenix,89.25,13,2024-01-08 00:00:00,2025-05-16 00:00:00,Gold,Latin
740,Matthew Adams,USA,Dallas,30.96,4,2024-05-24 00:00:00,2024-08-19 00:00:00,Bronze,Rock
741,Lily Lewis,United Kingdom,Edinburgh,64.58,8,2025-04-10 00:00:00,2025-11-12 00:00:00,Silver,Latin
742,Alfie Jackson,United Kingdom,Belfast,89.7,14,2020-06-28 00:00:00,2022-04-11 00:00:00,Gold,Blues
743,Alice Santos,Brazil,Belo Horizonte,47.52,8,2019-07-12 00:00:00,2020-06-25 00:00:00,Silver,Latin
744,Joaquín Rodríguez,Chile,Temuco,98.00999999999999,13,2024-04-11 00:00:00,2025-08-05 00:00:00,Gold,Metal
745,Olivia Taylor,Australia,Cairns,125.97,17,2022-12-18 00:00:00,2024-08-08 00:00:00,Platinum,Rock
746,Amanda Thomas,USA,Austin,48.5,7,2023-08-11 00:00:00,2024-02-17 00:00:00,Silver,Metal
747,Harry Evans,United Kingdom,Leeds,45.22,7,2023-03-28 00:00:00,2023-10-28 00:00:00,Silver,Rock
748,William Johnson,Canada,Toronto,19.93,4,2022-11-09 00:00:00,2023-04-02 00:00:00,Bronze,Rock
749,Catalina López,Chile,Chillán,38.660000000000004,7,2022-07-15 00:00:00,2023-06-08 00:00:00,Bronze,Rock
750,Harper Clarke,Canada,Edmonton,26.689999999999998,4,2023-12-06 00:00:00,2024-03-21 00:00:00,Bronze,Rock
751,Finn Koch,Germany,Bochum,261.64,22,2023-09-04 00:00:00,2025-12-28 00:00:00,Platinum,TV Shows
752,Joshua Taylor,USA,Denver,44.690000000000005,6,2022-01-22 00:00:00,2022-07-18 00:00:00,Silver,Rock
753,Henry Williams,United Kingdom,Leeds,89.39999999999999,9,2025-02-07 00:00:00,2025-12-24 00:00:00,Gold,Rock
754,Clement Laurent,France,Nantes,124.47000000000001,18,2023-07-20 00:00:00,2025-10-27 00:00:00,Platinum,Rock
755,Kathleen Johnson,USA,Denver,117.34999999999998,16,2023-03-28 00:00:00,2024-09-13 00:00:00,Platinum,Rock
756,Manon Durand,France,Reims,56.43000000000001,12,2019-11-06 00:00:00,2020-10-12 00:00:00,Silver,Latin
757,Sergio Martín,Spain,Barcelona,,0,,,Bronze,
758,Aada Mäkinen,Finland,Turku,57.31,8,2024-12-24 00:00:00,2025-06-05 00:00:00,Silver,Pop
759,Benjamin Morales,Chile,Arica,17.88,3,2025-11-06 00:00:00,2025-12-22 00:00:00,Bronze,Rock
760,Richard Anderson,USA,Denver,50.49,7,2021-03-16 00:00:00,2021-11-19 00:00:00,Silver,Alternative & Punk
761,Lukas Schäfer,Germany,Hamburg,199.71999999999997,26,2023-04-12 00:00:00,2025-11-20 00:00:00,Platinum,Blues
762,Lucas Michel,Belgium,Ghent,20.81,4,2020-07-09 00:00:00,2020-09-04 00:00:00,Bronze,Rock And Roll
763,Ava Lee,Canada,Vancouver,211.39,31,2022-02-23 00:00:00,2025-06-11 00:00:00,Platinum,Rock
764,Sem Peters,Netherlands,Eindhoven,72.15,8,2021-08-28 00:00:00,2022-08-01 00:00:00,Gold,Sci Fi & Fantasy
765,Pavel Pokorný,Czech Republic,Liberec,34.51,5,2023-01-28 00:00:00,2023-06-01 00:00:00,Bronze,Rock
766,Mark Garcia,USA,Chicago,42.300000000000004,4,2024-07-22 00:00:00,2024-10-26 00:00:00,Silver,TV Shows
767,Łukasz Kamiński,Poland,Gdańsk,49.849999999999994,7,2022-09-24 00:00:00,2023-02-02 00:00:00,Silver,Alternative & Punk
768,Paul Neumann,Germany,Bremen,60.4,14,2019-03-14 00:00:00,2020-03-28 00:00:00,Silver,Rock
769,Michael Bauer,Germany,Cologne,22.52,3,2023-07-23 00:00:00,2023-09-15 00:00:00,Bronze,Rock
770,Amelia Cote,Canada,Brampton,14.190000000000001,2,2024-09-23 00:00:00,2024-10-16 00:00:00,Bronze,Rock
771,Caio Fernandes,Brazil,Campinas,108.68,15,2022-07-06 00:00:00,2024-07-24 00:00:00,Platinum,Rock
772,Noah Wagner,Germany,Düsseldorf,145.22999999999996,20,2023-10-20 00:00:00,2025-11-16 00:00:00,Platinum,Rock
773,Pedro Alves,Brazil,Belo Horizonte,91.25,16,2021-01-03 00:00:00,2022-09-09 00:00:00,Gold,Rock
774,Andreas Wagner,Germany,Frankfurt,96.90999999999998,14,2024-02-14 00:00:00,2025-10-14 00:00:00,Gold,Latin
775,Michael Anderson,USA,Chicago,42.57,6,2024-03-09 00:00:00,2024-10-05 00:00:00,Silver,World
776,Valentina Barbosa,Brazil,Manaus,85.46000000000001,13,2022-05-03 00:00:00,2023-09-05 00:00:00,Gold,Alternative & Punk
777,Astrid Jacobsen,Norway,Trondheim,22.77,4,2021-08-07 00:00:00,2021-11-08 00:00:00,Bronze,Rock
778,Emily Taylor,USA,Louisville,44.68,7,2021-06-01 00:00:00,2022-02-12 00:00:00,Silver,World
779,Ava Brown,Canada,Vancouver,171.26999999999995,21,2024-02-01 00:00:00,2025-12-15 00:00:00,Platinum,Rock
780,Arthur Lima,Brazil,Belém,93.9,10,2021-06-23 00:00:00,2022-05-07 00:00:00,Gold,TV Shows
781,Lucía Romero,Spain,Barcelona,18.06,3,2024-04-01 00:00:00,2024-06-10 00:00:00,Bronze,Latin
782,Patrycja Wiśniewski,Poland,Łódź,38.62,7,2020-03-05 00:00:00,2021-05-28 00:00:00,Bronze,Rock
783,Kiara Reddy,India,Visakhapatnam,54.22,5,2022-11-23 00:00:00,2023-05-14 00:00:00,Silver,Drama
784,Rebecca Young,USA,San Antonio,84.85999999999999,10,2023-11-28 00:00:00,2024-11-24 00:00:00,Gold,Rock
785,Tommaso Giordano,Italy,Rome,66.34,12,2019-11-14 00:00:00,2021-01-02 00:00:00,Gold,Rock
786,Ana Pinto,Portugal,Coimbra,94.56,12,2023-04-27 00:00:00,2024-10-15 00:00:00,Gold,Rock
787,Elizabeth Lee,Canada,Markham,50.17,7,2025-04-11 00:00:00,2025-12-14 00:00:00,Silver,Rock
788,Ashley Jones,USA,Dallas,29.270000000000003,4,2023-10-03 00:00:00,2024-02-08 00:00:00,Bronze,Rock
789,Richard Williams,USA,Austin,11.879999999999999,2,2020-12-12 00:00:00,2021-02-27 00:00:00,Bronze,Alternative & Punk
790,Thomas Thompson,USA,San Jose,11.43,1,2025-12-28 00:00:00,2025-12-28 00:00:00,Bronze,Rock
791,Sara Jiménez,Spain,Bilbao,114.44999999999997,15,2023-10-07 00:00:00,2025-07-26 00:00:00,Platinum,Rock
792,Davi Barbosa,Brazil,Belo Horizonte,300.3399999999999,38,2022-03-09 00:00:00,2025-11-28 00:00:00,Platinum,Rock
793,Sebastian Cote,Canada,Vaughan,104.38,13,2023-10-02 00:00:00,2024-12-15 00:00:00,Platinum,Rock
794,James Roy,Canada,Hamilton,68.81,11,2022-05-08 00:00:00,2023-10-11 00:00:00,Gold,Jazz
795,Olivia Smith,United Kingdom,Glasgow,97.23000000000002,14,2022-02-16 00:00:00,2023-03-07 00:00:00,Gold,Rock
796,Stephanie Johnson,USA,Baltimore,46.190000000000005,5,2025-07-11 00:00:00,2025-12-11 00:00:00,Silver,Latin
797,Arthur Sousa,Brazil,Manaus,70.62,11,2021-03-07 00:00:00,2022-07-17 00:00:00,Gold,Metal
798,Nuno Alves,Portugal,Lisbon,41.76,7,2022-10-28 00:00:00,2023-08-28 00:00:00,Silver,Metal
799,Finn Wagner,Germany,Hamburg,116.32,12,2022-04-04 00:00:00,2023-03-14 00:00:00,Platinum,TV Shows
800,Freddie Watson,United Kingdom,Leicester,91.1,12,2023-12-04 00:00:00,2025-01-21 00:00:00,Gold,Latin
801,Robert Jackson,USA,Houston,27.369999999999997,7,2023-05-28 00:00:00,2023-11-15 00:00:00,Bronze,Rock
802,Piotr Kwiatkowski,Poland,Szczecin,54.18000000000001,8,2024-06-08 00:00:00,2024-12-11 00:00:00,Silver,Pop
803,Daniel Smith,United Kingdom,Liverpool,49.17,7,2025-05-08 00:00:00,2025-11-24 00:00:00,Silver,Rock
804,Viktor Eriksson,Sweden,Västerås,8.94,2,2025-11-17 00:00:00,2025-11-22 00:00:00,Bronze,Rock
805,Kateřina Novotný,Czech Republic,Ostrava,74.65,8,2023-03-13 00:00:00,2023-08-18 00:00:00,Gold,Drama
806,Neha Mishra,India,Kolkata,60.400000000000006,10,2019-11-15 00:00:00,2021-01-22 00:00:00,Silver,Rock
807,Liam Bernard,France,Lille,71.3,12,2020-12-02 00:00:00,2021-12-15 00:00:00,Gold,Rock
808,Sofia Gomes,Brazil,Brasília,115.13999999999999,17,2023-09-23 00:00:00,2025-04-04 00:00:00,Platinum,Heavy Metal
809,Stephanie Nelson,USA,Las Vegas,96.28,12,2022-10-28 00:00:00,2023-10-03 00:00:00,Gold,Classical
810,Richard Young,USA,New York,13.09,2,2023-08-09 00:00:00,2023-10-02 00:00:00,Bronze,Latin
811,Markus Richter,Germany,Cologne,44.96,5,2024-06-28 00:00:00,2024-11-11 00:00:00,Silver,Rock
812,Emil Jensen,Denmark,Copenhagen,127.68,17,2024-01-28 00:00:00,2025-09-05 00:00:00,Platinum,Rock
813,Benjamin Carvalho,Brazil,Porto Alegre,72.19,10,2024-03-28 00:00:00,2025-07-16 00:00:00,Gold,Alternative & Punk
814,Sofia Jensen,Denmark,Randers,83.66999999999999,13,2022-07-16 00:00:00,2023-10-27 00:00:00,Gold,Rock
815,Tim Klein,Germany,Düsseldorf,60.199999999999996,9,2022-11-22 00:00:00,2023-09-03 00:00:00,Silver,Rock
816,Miguel Jesus,Portugal,Viseu,57.120000000000005,8,2023-01-18 00:00:00,2023-08-26 00:00:00,Silver,Rock
817,Elijah Wilson,Canada,Halifax,61.77,10,2022-09-19 00:00:00,2023-03-23 00:00:00,Silver,Rock
818,Tim Koch,Germany,Bielefeld,,0,,,Bronze,
819,Nathan Jacobs,Belgium,Brussels,76.19999999999999,12,2021-09-21 00:00:00,2022-11-03 00:00:00,Gold,Rock
820,Ava Smith,Australia,Gold Coast,159.89000000000001,20,2024-05-25 00:00:00,2025-11-27 00:00:00,Platinum,Metal
821,Mark Moore,USA,Las Vegas,18.95,3,2023-06-23 00:00:00,2023-12-20 00:00:00,Bronze,Rock
822,Matheus Lima,Brazil,Manaus,37.9,4,2023-05-28 00:00:00,2023-09-19 00:00:00,Bronze,Rock
823,Anna Olsen,Denmark,Odense,63.120000000000005,10,2024-03-28 00:00:00,2025-01-22 00:00:00,Silver,Rock
824,Ana Sousa,Portugal,Agualva-Cacém,140.13000000000002,17,2023-12-02 00:00:00,2025-12-27 00:00:00,Platinum,Rock
825,Noah Dahl,Norway,Tromsø,129.38000000000002,19,2021-12-22 00:00:00,2023-12-27 00:00:00,Platinum,Alternative & Punk
826,Sean O'Neill,Ireland,Galway,44.19,8,2021-12-28 00:00:00,2022-12-01 00:00:00,Silver,Rock
827,Catarina Gonçalves,Portugal,Braga,5.16,1,2024-07-26 00:00:00,2024-07-26 00:00:00,Bronze,Latin
828,Olivia Andreassen,Norway,Sarpsborg,56.21000000000001,8,2022-07-18 00:00:00,2023-01-14 00:00:00,Silver,Latin
829,William Wilson,USA,Houston,83.0,15,2020-11-27 00:00:00,2022-05-22 00:00:00,Gold,Rock
830,Evelyn Cote,Canada,Brampton,99.05999999999999,12,2023-11-27 00:00:00,2024-09-10 00:00:00,Gold,Rock
831,Elizabeth Green,USA,Columbus,113.18999999999997,17,2023-12-07 00:00:00,2025-06-04 00:00:00,Platinum,Rock
832,David White,USA,Louisville,145.41,24,2022-05-13 00:00:00,2024-04-13 00:00:00,Platinum,Alternative & Punk
833,Amelia Brown,United Kingdom,Leeds,,0,,,Bronze,
834,John Jackson,USA,Nashville,69.69,9,2022-06-23 00:00:00,2023-04-20 00:00:00,Gold,Rock
835,Rita Almeida,Portugal,Braga,31.689999999999998,6,2019-06-11 00:00:00,2019-10-02 00:00:00,Bronze,Rock
836,Avery Wilson,Canada,Vancouver,21.78,4,2021-05-25 00:00:00,2021-09-01 00:00:00,Bronze,Rock
837,Elizabeth Wilson,Canada,Saskatoon,9.81,3,2022-06-03 00:00:00,2022-08-22 00:00:00,Bronze,Soundtrack
838,Amelia Jackson,United Kingdom,Liverpool,53.38,7,2023-11-04 00:00:00,2024-05-26 00:00:00,Silver,Rock
839,Kavya Srivastava,India,Thane,127.21999999999998,17,2024-03-23 00:00:00,2025-11-02 00:00:00,Platinum,Rock
840,Esteban González,Colombia,Ibagué,107.34,18,2022-12-26 00:00:00,2024-08-11 00:00:00,Platinum,Jazz
841,Daniel Martín,Spain,Murcia,50.66999999999999,8,2022-09-06 00:00:00,2023-05-28 00:00:00,Silver,Rock
842,William Gustafsson,Sweden,Örebro,17.88,2,2025-10-02 00:00:00,2025-11-18 00:00:00,Bronze,Rock
843,Richard Jones,USA,Baltimore,41.05,8,2022-12-07 00:00:00,2023-09-12 00:00:00,Silver,Rock
844,Joshua Wood,United Kingdom,Brighton,220.05999999999997,26,2023-07-06 00:00:00,2025-08-21 00:00:00,Platinum,Rock
845,Isabella Brown,Canada,Montreal,188.85999999999996,23,2024-04-06 00:00:00,2025-12-22 00:00:00,Platinum,Rock
846,Raphael David,France,Rennes,91.18,12,2024-12-12 00:00:00,2025-12-19 00:00:00,Gold,Rock
847,Franco Pérez,Argentina,Buenos Aires,49.17,6,2025-06-13 00:00:00,2025-12-22 00:00:00,Silver,Rock
848,Martina Fiala,Czech Republic,Ústí nad Labem,55.47,9,2024-04-13 00:00:00,2024-12-09 00:00:00,Silver,Latin
849,Miguel Costa,Brazil,Belo Horizonte,86.21000000000001,13,2023-05-08 00:00:00,2024-09-13 00:00:00,Gold,Alternative & Punk
850,Heitor Souza,Brazil,Rio de Janeiro,29.659999999999997,4,2023-02-22 00:00:00,2023-04-08 00:00:00,Bronze,Rock
851,Jade Lambert,Belgium,Antwerp,32.87,6,2024-11-17 00:00:00,2025-05-28 00:00:00,Bronze,Metal
852,Lily White,United Kingdom,Leeds,30.7,5,2019-08-09 00:00:00,2020-02-23 00:00:00,Bronze,Latin
853,Helena Gomes,Brazil,Fortaleza,95.05,17,2019-11-03 00:00:00,2021-12-17 00:00:00,Gold,Rock
854,William Taylor,USA,Austin,169.17,22,2023-05-20 00:00:00,2025-12-09 00:00:00,Platinum,Alternative & Punk
855,Jennifer Thomas,USA,Chicago,29.799999999999997,4,2025-10-04 00:00:00,2025-12-02 00:00:00,Bronze,Rock
856,Ella Christensen,Denmark,Copenhagen,59.11,5,2025-05-06 00:00:00,2025-11-07 00:00:00,Silver,Latin
857,Vikram Malhotra,India,Kanpur,51.32000000000001,7,2024-07-11 00:00:00,2025-03-12 00:00:00,Silver,Electronica/Dance
858,Lily Evans,United Kingdom,Belfast,72.38999999999999,9,2023-09-02 00:00:00,2024-07-11 00:00:00,Gold,Science Fiction
859,Benjamin Clarke,Canada,Vancouver,45.55,10,2019-05-18 00:00:00,2020-02-09 00:00:00,Silver,Latin
860,Dieter Neumann,Germany,Nuremberg,196.15,16,2023-04-08 00:00:00,2024-09-11 00:00:00,Platinum,TV Shows
861,Mia Meyer,Germany,Bielefeld,54.18,7,2024-04-26 00:00:00,2024-12-27 00:00:00,Silver,Blues
